hp_diff,attack_diff,defense_diff,sp_atk_diff,sp_def_diff,speed_diff,speed_advantage,base_stat_total_diff,p1_type_advantage,p2_type_advantage,type_advantage_diff,p1_effective_power,p2_effective_power,effective_power_diff,effective_power_ratio,p1_best_move_multiplier,p2_best_move_multiplier,best_move_multiplier_diff,p1_ttk_estimate,p2_ttk_estimate,ttk_diff,label
4,67,12,-33,-4,-5,-1,41,1.0,0.5,0.5,73.00689655172414,106.78399999999999,-33.77710344827585,0.6836875988137188,1.0,2.0,-1.0,1.6984696769317966,1.2361402457296975,-0.46232943120209913,0
-7,-6,-7,-48,-39,-40,-1,-147,2.0,1.0,1.0,51.967058823529406,67.04347826086956,-15.076419437340157,0.7751247425040054,2.0,1.0,1.0,2.3091551208910626,1.5810635538262,-0.7280915670648627,0
-35,10,-9,35,-3,11,1,9,1.0,0.0,1.0,71.32941176470587,29.756097560975608,41.57331420373026,2.397135969141755,1.0,2.0,-1.0,3.3646709549727865,5.713114754098361,2.348443799125574,1
-15,10,10,30,20,35,1,90,1.0,1.0,0.0,79.26666666666667,50.0,29.266666666666666,1.5853333333333333,1.0,1.0,0.0,1.6400336417157275,2.0,0.3599663582842725,1
12,-50,-27,20,-7,3,1,-49,1.0,2.0,-1.0,111.60000000000001,96.67826086956522,14.921739130434787,1.1543443065299515,2.0,2.0,0.0,1.9892473118279568,2.544522396114409,0.5552750842864522,1
40,49,61,35,51,1,1,237,1.0,1.0,0.0,147.39183673469387,34.68,112.71183673469386,4.250052962361415,1.0,1.0,0.0,0.8141563512503116,5.767012687427912,4.9528563361776,1
-10,-10,63,0,-27,-10,-1,6,1.0,0.0,1.0,57.73170731707317,20.2,37.53170731707317,2.858005312726395,1.0,0.5,0.5,2.7714406421630753,6.930693069306931,4.159252427143855,1
-50,-99,-31,10,-56,-84,-1,-310,0.5,1.0,-0.5,49.306930693069305,124.32,-75.01306930693069,0.39661302037539664,2.0,1.0,1.0,4.259036144578314,0.8848133848133849,-3.374222759764929,0
-40,2,65,52,73,38,1,190,0.5,1.0,-0.5,187.0457142857143,37.22222222222222,149.82349206349207,5.025108742004265,1.0,1.0,0.0,1.3900345217364738,4.835820895522388,3.4457863737859142,1
0,28,33,-15,-15,-26,-1,5,1.0,0.5,0.5,79.15384615384616,58.32,20.83384615384616,1.3572333016777463,1.0,1.0,0.0,1.389698736637512,1.8861454046639232,0.49644666802641124,1
35,40,65,65,65,25,1,295,1.0,1.0,0.0,226.9333333333333,33.56842105263158,193.36491228070173,6.76032194000209,2.0,1.0,1.0,0.35252643948296125,4.468485418626528,4.115958979143567,1
3,-15,17,10,42,-8,-1,49,1.0,1.0,0.0,126.68571428571428,39.230769230769226,87.45494505494506,3.2292436974789918,2.0,1.0,1.0,0.5525484889490302,1.9372549019607845,1.3847064130117543,1
-40,-30,-65,-90,-40,-30,-1,-295,0.5,1.0,-0.5,10.682608695652174,153.84,-143.15739130434784,0.06943973411110357,0.5,2.0,-1.5,13.105413105413104,0.39001560062402496,-12.71539750478908,0
70,30,70,-5,5,-70,-1,100,1.0,4.0,-3.0,182.52,258.40000000000003,-75.88000000000002,0.7063467492260062,1.0,4.0,-3.0,0.10957703265395573,0.6191950464396284,0.5096180137856727,0
-30,5,55,-15,10,-70,-1,-45,1.0,1.0,0.0,88.80000000000001,32.84347826086956,55.95652173913045,2.7037331215250204,1.0,1.0,0.0,2.252252252252252,4.2626423087106176,2.0103900564583657,1
-15,-10,-10,0,30,-25,-1,-30,0.5,0.5,0.0,82.19999999999999,41.6,40.59999999999999,1.975961538461538,1.0,1.0,0.0,1.7031630170316303,2.644230769230769,0.9410677521991389,1
95,23,28,-24,41,-13,-1,150,1.0,1.0,0.0,117.65142857142858,34.862068965517246,82.78935960591133,3.374768969902501,1.0,1.0,0.0,0.5099810578464228,7.171117705242334,6.661136647395911,1
-20,-43,-35,-53,-15,46,1,-120,1.0,2.0,-1.0,48.17333333333334,189.04,-140.86666666666665,0.25483142897446753,1.0,2.0,-1.0,3.3213396069748127,0.6347862886161659,-2.686553318358647,0
10,5,25,75,65,35,1,215,1.0,1.0,0.0,337.8857142857143,59.32,278.5657142857143,5.695983045949331,2.0,1.0,1.0,0.4143412819211906,2.6972353337828725,2.282894051861682,1
16,10,0,29,5,40,1,100,1.0,1.0,0.0,98.66117647058825,76.33333333333333,22.327843137254916,1.292504495247881,1.0,1.0,0.0,1.8244258424554625,2.7772925764192142,0.9528667339637518,1
40,92,52,43,13,85,1,325,0.5,0.5,0.0,305.7142857142857,20.589230769230767,285.12505494505496,14.848261653910614,2.0,0.5,1.5,0.2616822429906542,7.7710528282149,7.5093705852242465,1
32,55,70,33,50,60,1,300,1.0,1.0,0.0,129.72,19.799999999999997,109.92,6.551515151515153,1.0,1.0,0.0,0.585877274128893,7.070707070707072,6.484829796578179,1
-20,-10,15,25,-5,0,0,5,2.0,1.0,1.0,164.39999999999998,42.599999999999994,121.79999999999998,3.859154929577465,2.0,1.0,1.0,0.6082725060827251,1.4084507042253522,0.8001781981426271,1
-2,67,3,14,-7,4,1,79,0.5,1.0,-0.5,79.19298245614036,148.56,-69.36701754385965,0.5330706950467176,1.0,2.0,-1.0,1.6920691182986263,0.8750673128702208,-0.8170018054284055,0
2,21,32,-12,-21,-30,-1,-8,1.0,1.0,0.0,77.71698113207547,81.144,-3.427018867924531,0.9577662073853331,1.0,1.0,0.0,1.3639232823500849,1.3556147096519766,-0.008308572698108252,0
115,36,30,-9,10,3,1,185,0.5,0.5,0.0,43.41176470588235,31.555384615384618,11.85638009049773,1.3757323903672918,1.0,0.5,0.5,1.6124661246612468,9.507093754570718,7.894627629909471,1
10,30,15,10,-5,20,1,80,0.5,1.0,-0.5,33.557142857142864,37.16470588235293,-3.6075630252100694,0.9029304029304033,0.5,1.0,-0.5,2.3839931885908894,2.6907249129471356,0.3067317243562462,1
20,-29,-33,61,20,6,1,45,0.5,2.0,-1.5,135.0523076923077,80.54117647058823,54.51113122171947,1.6768107148475249,2.0,2.0,0.0,0.9625899936207054,2.110721589249197,1.1481315956284914,1
-3,-8,-55,15,5,16,1,-30,0.5,1.0,-0.5,25.2,170.26666666666668,-145.0666666666667,0.1480031323414252,0.5,2.0,-1.5,3.9682539682539684,0.5520751761942051,-3.416178792059763,0
45,65,90,75,4,51,1,330,2.0,1.0,1.0,283.20000000000005,43.61538461538461,239.58461538461543,6.493121693121695,2.0,1.0,1.0,0.31779661016949146,4.126984126984127,3.809187516814636,1
-10,20,45,-25,20,5,1,55,0.5,1.0,-0.5,51.4,55.800000000000004,-4.400000000000006,0.9211469534050178,1.0,1.0,0.0,2.7237354085603114,2.150537634408602,-0.5731977741517094,1
89,20,-25,-15,50,-29,-1,90,0.5,1.0,-0.5,36.02307692307692,88.80000000000001,-52.77692307692309,0.40566528066528057,0.5,1.0,-0.5,2.5539184283578904,3.0405405405405403,0.48662211218264995,1
0,20,-4,-5,2,-74,-1,-61,1.0,1.0,0.0,75.6,131.0526315789474,-55.452631578947404,0.5768674698795179,1.0,2.0,-1.0,2.248677248677249,1.29718875502008,-0.9514884936571688,0
9,0,-15,-10,-10,-28,-1,-54,1.0,1.0,0.0,48.8,55.800000000000004,-7.000000000000007,0.8745519713261648,2.0,1.0,1.0,1.8442622950819674,1.9354838709677418,0.0912215758857744,0
-32,-41,-76,45,10,22,1,-72,0.5,2.0,-1.5,67.08679245283018,238.99047619047622,-171.90368373764602,0.2807090622279098,1.0,2.0,-1.0,3.189897626279672,0.6276400733243006,-2.562257552955371,0
120,48,0,10,0,-9,-1,169,1.0,1.0,0.0,144.8,130.72,14.080000000000013,1.1077111383108935,2.0,2.0,0.0,1.1049723756906076,3.0599755201958385,1.955003144505231,1
-15,35,-25,25,-15,-7,-1,-2,1.0,1.0,0.0,60.828571428571436,55.800000000000004,5.028571428571432,1.0901177675371225,1.0,1.0,0.0,3.12353217472992,2.867383512544803,-0.256148662185117,0
-3,-6,-16,31,16,-96,-1,-74,0.25,2.0,-1.75,55.56521739130435,161.52,-105.95478260869567,0.34401447121907097,1.0,2.0,-1.0,2.8075117370892015,0.9286775631500742,-1.8788341739391274,0
29,28,16,80,18,49,1,220,1.0,1.0,0.0,139.3846153846154,34.91208791208791,104.47252747252747,3.9924457034938623,2.0,1.0,1.0,1.0044150110375276,5.671388101983003,4.666973090945476,1
-61,15,-60,-80,-30,31,1,-185,1.0,1.0,0.0,97.19999999999999,129.72,-32.52000000000001,0.7493061979648473,2.0,1.0,1.0,2.1810699588477367,0.6938020351526365,-1.4872679236951,0
-30,-35,-38,75,22,-74,-1,-80,2.0,1.0,1.0,120.0,31.43076923076923,88.56923076923077,3.8179148311306905,2.0,1.0,1.0,1.5,3.8179148311306905,2.3179148311306905,1
-45,-20,-10,-95,-35,-45,-1,-250,1.0,2.0,-1.0,35.49230769230769,139.77142857142857,-104.27912087912088,0.2539310648468457,1.0,2.0,-1.0,4.789770264412657,0.5723630417007359,-4.2174072227119215,0
5,15,12,-30,12,35,1,49,2.0,0.5,1.5,111.60000000000001,41.74193548387097,69.85806451612905,2.6735703245749614,2.0,1.0,1.0,0.8064516129032258,2.3956723338485317,1.589220720945306,1
20,27,85,-7,20,-11,-1,134,1.0,0.5,0.5,131.43243243243242,65.01333333333332,66.4190990990991,2.0216227301953307,1.0,2.0,-1.0,0.6847624922887108,1.999589827727646,1.3148273354389353,1
10,35,20,-25,20,-20,-1,40,0.5,1.0,-0.5,48.25714285714287,36.942857142857136,11.314285714285731,1.3062645011600933,1.0,1.0,0.0,2.6939017169923027,4.06032482598608,1.3664231089937773,1
-60,-5,2,-10,-13,15,1,-71,1.0,1.0,0.0,55.800000000000004,98.4390243902439,-42.6390243902439,0.5668483647175422,1.0,2.0,-1.0,4.659498207885305,1.4222001982160555,-3.2372980096692494,0
20,2,23,45,40,35,1,165,0.5,0.5,0.0,72.4,38.96,33.440000000000005,1.858316221765914,1.0,1.0,0.0,1.2430939226519335,3.3367556468172483,2.093661724165315,1
-30,-60,-30,-65,-30,-55,-1,-270,2.0,1.0,1.0,81.42857142857143,148.2,-66.77142857142856,0.5494505494505495,2.0,1.0,1.0,1.719298245614035,0.5398110661268556,-1.1794871794871795,0
-79,14,-31,-107,-49,-18,-1,-270,2.0,0.5,1.5,41.59550561797753,367.68,-326.08449438202246,0.11312963886525655,2.0,2.0,0.0,6.010264721772015,0.25021758050478676,-5.760047141267228,0
-17,-28,-52,2,-12,-27,-1,-134,2.0,0.5,1.5,132.72,75.33333333333333,57.38666666666667,1.761769911504425,2.0,1.0,1.0,0.9795057263411694,1.2743362831858407,0.2948305568446713,1
0,17,12,-15,-15,6,1,5,1.0,2.0,-1.0,67.768,117.81176470588235,-50.04376470588235,0.5752226882364689,1.0,2.0,-1.0,2.6561208830126315,1.5278609946075494,-1.128259888405082,0
-20,-90,-50,-10,-6,-27,-1,-203,1.0,0.25,0.75,56.021052631578954,80.69999999999999,-24.678947368421035,0.6941890041087851,2.0,0.5,1.5,2.499060503570086,1.2391573729863694,-1.2599031305837167,0
0,30,115,-30,-5,-35,-1,75,1.0,0.25,0.75,92.35384615384615,41.099999999999994,51.253846153846155,2.247052217855138,1.0,0.5,0.5,1.5159087123105115,3.4063260340632606,1.8904173217527491,1
-32,-65,-75,-3,-40,5,1,-210,1.0,2.0,-1.0,19.069565217391304,270.0,-250.9304347826087,0.07062801932367149,1.0,2.0,-1.0,7.341541267669859,0.2814814814814815,-7.060059786188377,0
0,-60,-85,-30,-60,-60,-1,-295,1.0,1.0,0.0,58.800000000000004,213.2,-154.39999999999998,0.27579737335834903,2.0,1.0,1.0,3.061224489795918,0.8442776735459663,-2.216946816249952,0
-40,-55,-30,-25,-25,-35,-1,-210,1.0,0.5,0.5,45.06666666666667,62.34285714285715,-17.27619047619048,0.7228842040941033,2.0,1.0,1.0,3.994082840236686,1.604032997250229,-2.390049842986457,0
36,5,15,-5,15,-47,-1,19,1.0,0.0,1.0,173.2,44.24,128.95999999999998,3.9150090415913197,2.0,1.0,1.0,0.7967667436489608,4.746835443037974,3.9500686993890133,1
21,-57,-28,54,-4,21,1,7,2.0,0.5,1.5,170.43428571428572,63.111111111111114,107.3231746031746,2.700543259557344,2.0,1.0,1.0,0.7627573258231073,2.725352112676056,1.9625947868529487,1
-45,-45,20,-45,20,-15,-1,-110,1.0,1.0,0.0,33.17142857142857,47.0,-13.82857142857143,0.705775075987842,1.0,1.0,0.0,3.9190353143841516,0.851063829787234,-3.0679714845969177,0
1,-29,-13,39,24,39,1,61,0.5,1.0,-0.5,113.62285714285714,58.86153846153846,54.761318681318684,1.9303412739899934,2.0,1.0,1.0,1.0737276201971435,2.106638787245165,1.0329111670480213,1
-20,-40,-45,10,30,35,1,-30,2.0,2.0,0.0,153.84,204.0,-50.16,0.7541176470588236,2.0,2.0,0.0,0.7150286011440458,0.3431372549019608,-0.371891346242085,1
15,30,37,25,65,19,1,191,1.0,1.0,0.0,95.4,25.628571428571433,69.77142857142857,3.7224080267558524,1.0,1.0,0.0,1.4675052410901466,6.633221850613154,5.165716609523008,1
-43,-75,-45,-45,-35,-92,-1,-335,2.0,0.0,2.0,83.44000000000001,142.8,-59.36,0.5843137254901961,2.0,1.0,1.0,2.109300095877277,0.6302521008403361,-1.4790479950369408,0
-3,-50,40,-30,-50,5,1,-88,1.0,1.0,0.0,127.84615384615384,148.8,-20.95384615384617,0.8591811414392059,2.0,4.0,-2.0,1.0637785800240673,0.8736559139784945,-0.19012266604557282,0
62,-20,45,0,45,-52,-1,80,2.0,2.0,0.0,146.79999999999998,111.60000000000001,35.199999999999974,1.315412186379928,2.0,2.0,0.0,1.1989100817438694,2.6881720430107525,1.4892619612668831,1
7,12,27,-10,12,-20,-1,28,1.0,1.0,0.0,119.16,104.57142857142857,14.588571428571427,1.1395081967213114,1.0,2.0,-1.0,0.9231285666330984,1.185792349726776,0.26266378309367755,1
25,4,6,50,30,75,1,190,1.0,1.0,0.0,102.73333333333332,63.72,39.01333333333332,1.6122619794936177,1.0,1.0,0.0,0.6813757300454252,1.8832391713747647,1.2018634413293396,1
17,-10,15,45,25,25,1,117,1.0,1.0,0.0,135.0,85.13333333333334,49.86666666666666,1.5857478465152701,1.0,1.0,0.0,0.7111111111111111,1.5270164447924823,0.8159053336813712,1
-10,35,-25,-5,0,0,0,-5,1.0,0.5,0.5,70.46666666666667,117.46666666666667,-47.0,0.5998864926220204,1.0,2.0,-1.0,3.122043519394513,1.7026106696935301,-1.4194328497009827,0
63,13,0,0,0,-16,-1,60,1.0,1.0,0.0,55.800000000000004,48.57473684210526,7.225263157894744,1.1487452866987389,1.0,1.0,0.0,2.043010752688172,4.940839942790275,2.8978291901021027,1
-26,4,25,-71,-13,-49,-1,-130,0.5,1.0,-0.5,156.06315789473686,84.37411764705882,71.68904024767804,1.8496567697164774,2.0,1.0,1.0,1.6147308781869687,2.370395158816476,0.7556642806295071,1
40,85,40,20,65,45,1,295,1.0,1.0,0.0,119.16,17.666666666666668,101.49333333333333,6.744905660377358,1.0,1.0,0.0,0.7552870090634441,9.622641509433961,8.867354500370517,1
-10,-55,-60,15,-10,0,0,-120,1.0,1.0,0.0,27.0,146.31428571428572,-119.31428571428572,0.18453427065026362,1.0,1.0,0.0,3.7037037037037037,0.5467682093341144,-3.1569354943695895,0
-37,-104,-27,-80,-29,-53,-1,-330,0.5,1.0,-0.5,38.65846153846154,197.52631578947367,-158.86785425101215,0.1957129680870688,2.0,1.0,1.0,3.8801337153772684,0.38475885957900346,-3.495374855798265,0
10,20,85,-15,85,40,1,225,0.5,2.0,-1.5,102.0,55.028571428571425,46.971428571428575,1.853582554517134,2.0,2.0,0.0,0.9803921568627451,2.180685358255452,1.2002932013927068,1
70,30,55,20,0,-10,-1,165,1.0,1.0,0.0,125.33333333333334,50.93333333333333,74.4,2.460732984293194,4.0,2.0,2.0,1.276595744680851,5.890052356020942,4.613456611340092,1
1,-40,-18,-10,2,65,1,0,2.0,1.0,1.0,86.17777777777778,56.97333333333333,29.204444444444448,1.5125984866214215,2.0,1.0,1.0,1.1603919546157813,1.7903112567282942,0.6299193021125129,1
0,3,15,-18,20,-30,-1,-10,1.0,1.0,0.0,67.24000000000001,52.28,14.960000000000008,1.2861514919663353,1.0,1.0,0.0,1.9333729922665077,2.486610558530987,0.5532375662644793,0
-35,-15,-10,-40,-40,-40,-1,-180,1.0,2.0,-1.0,78.4,156.85714285714286,-78.45714285714286,0.49981785063752276,4.0,2.0,2.0,2.0408163265306123,0.5737704918032787,-1.4670458347273336,0
-10,-10,2,-20,2,5,1,-31,1.0,1.0,0.0,47.0,54.096774193548384,-7.096774193548384,0.8688133571854503,1.0,1.0,0.0,2.5531914893617023,1.8485390578413836,-0.7046524315203186,0
7,43,-96,6,-96,28,1,-108,1.0,0.0,1.0,34.213740458015266,62.33142857142857,-28.1176881134133,0.5489003098783161,2.0,2.0,0.0,2.5136099955377063,1.6043270993766043,-0.9092828961611019,0
25,53,18,63,-1,43,1,201,0.5,1.0,-0.5,41.925,43.111111111111114,-1.1861111111111171,0.9724871134020617,0.5,2.0,-1.5,2.3852116875372693,3.4793814432989687,1.0941697557616994,1
-10,65,0,-20,20,90,1,145,0.5,2.0,-1.5,74.4,111.60000000000001,-37.2,0.6666666666666666,2.0,2.0,0.0,1.2096774193548385,0.6272401433691756,-0.582437275985663,0
-15,-5,-25,-85,-35,-5,-1,-170,1.0,1.0,0.0,37.32,124.84615384615384,-87.52615384615385,0.2989279112754159,1.0,1.0,0.0,5.359056806002144,1.361675908810844,-3.9973808971912996,0
9,-20,-10,40,-10,-24,-1,-15,1.0,1.0,0.0,95.4,71.64,23.760000000000005,1.3316582914572865,1.0,1.0,0.0,0.7547169811320754,1.2562814070351758,0.5015644259031004,1
47,12,31,52,77,33,1,252,1.0,1.0,0.0,113.0,35.08101265822785,77.91898734177215,3.221115681604965,1.0,1.0,0.0,0.8495575221238938,5.416035216857906,4.5664776947340115,1
33,-30,-25,-84,-30,-32,-1,-168,1.0,1.0,0.0,36.19428571428571,153.48,-117.28571428571428,0.23582411854499424,1.0,1.0,0.0,4.144300599936849,1.4073494917904614,-2.7369511081463873,0
43,83,85,3,46,30,1,290,2.0,0.5,1.5,456.56,36.76744186046512,419.7925581395349,12.41750790638836,2.0,1.0,1.0,0.19712633607850008,4.78684376976597,4.58971743368747,1
13,37,62,-20,-3,51,1,140,0.0,0.5,-0.5,56.34871794871795,77.21600000000001,-20.86728205128206,0.7297544284697205,2.0,2.0,0.0,1.84564979978158,1.6835888934935763,-0.16206090628800363,1
73,52,35,-42,30,22,1,170,0.25,2.0,-1.75,22.874285714285715,124.02352941176471,-101.149243697479,0.1844350489199664,0.5,2.0,-1.5,2.18586060454659,1.5803452855245683,-0.6055153190220217,0
8,-50,-45,-15,-50,-93,-1,-245,1.0,2.0,-1.0,35.13913043478261,187.02857142857144,-151.88944099378884,0.1878810823735703,1.0,2.0,-1.0,5.236327641672854,1.0693553315001527,-4.166972310172701,0
1,-11,3,-8,-4,7,1,-12,0.5,1.0,-0.5,56.096000000000004,54.65217391304347,1.443826086956534,1.0264184566428005,2.0,1.0,1.0,1.8539646320593268,1.9395385839299923,0.08557395187066552,1
97,95,29,60,39,-50,-1,270,0.5,0.5,0.0,116.4,18.304347826086953,98.09565217391305,6.35914489311164,1.0,1.0,0.0,0.42955326460481097,13.33016627078385,12.90061300617904,1
-30,-25,-15,45,25,35,1,35,1.0,1.0,0.0,79.26666666666667,80.44000000000001,-1.1733333333333462,0.9854135587601524,1.0,1.0,0.0,2.5231286795626575,1.7404276479363499,-0.7827010316263077,0
-20,-10,-10,-20,-10,-10,-1,-80,0.5,0.5,0.0,63.6,90.0,-26.4,0.7066666666666667,1.0,1.0,0.0,2.044025157232704,1.0,-1.0440251572327042,0
-10,-10,8,37,48,-40,-1,33,1.0,1.0,0.0,79.64516129032259,32.8,46.845161290322594,2.428206136900079,1.0,1.0,0.0,2.5111381125961927,5.487804878048781,2.9766667654525882,1
-14,7,78,-23,74,-72,-1,50,1.0,1.0,0.0,74.07692307692307,36.71076923076923,37.366153846153836,2.0178526527533314,1.0,1.0,0.0,1.457943925233645,2.1791970497024558,0.7212531244688107,1
41,45,8,15,-12,44,1,141,1.0,0.5,0.5,89.3076923076923,38.199999999999996,51.10769230769231,2.3378977043898512,1.0,1.0,0.0,0.8509905254091301,4.136125654450262,3.285135129041132,1
30,-15,55,5,-5,-75,-1,-5,2.0,0.5,1.5,99.86666666666667,131.2,-31.333333333333314,0.761178861788618,2.0,4.0,-2.0,0.20026702269692923,0.6097560975609757,0.4094890748640465,0
-17,-35,41,-18,26,-88,-1,-91,2.0,0.5,1.5,116.29333333333332,109.98778625954199,6.305547073791331,1.0573295207425297,2.0,2.0,0.0,1.5650080256821832,1.3456039532494932,-0.21940407243269,0
12,-8,33,50,50,15,1,152,1.0,1.0,0.0,143.79999999999998,61.66666666666667,82.13333333333331,2.3318918918918916,1.0,1.0,0.0,0.6675938803894298,1.9459459459459458,1.2783520655565161,1
-35,-39,-25,-40,-45,24,1,-160,2.0,1.0,1.0,64.08,94.19999999999999,-30.11999999999999,0.6802547770700638,2.0,1.0,1.0,3.1210986267166043,1.3800424628450108,-1.7410561638715936,0
18,22,33,15,58,-21,-1,125,0.5,2.0,-1.5,171.61904761904762,125.68,45.939047619047614,1.3655239307689975,2.0,2.0,0.0,0.6992230854605993,1.2412476129853596,0.5420245275247603,1
37,54,69,-7,-17,29,1,165,1.0,1.0,0.0,107.84571428571428,62.77358490566037,45.07212938005391,1.7180110781914208,1.0,1.0,0.0,1.29815079743549,3.4090772467688613,2.1109264493333715,1
13,14,-41,14,-37,-9,-1,-46,0.25,1.0,-0.75,28.77032967032967,116.64,-87.86967032967033,0.24665920499253832,0.5,2.0,-1.5,3.9624154921507966,1.2002743484224965,-2.7621411437283,0
-30,-37,-27,-37,-27,-40,-1,-198,2.0,2.0,0.0,62.760000000000005,165.39622641509436,-102.63622641509436,0.37945242984257355,2.0,2.0,0.0,3.1867431485022304,0.8464522016883412,-2.340290946813889,0
55,0,35,-30,-10,-15,-1,35,1.0,2.0,-1.0,67.53333333333333,118.19999999999999,-50.66666666666666,0.5713479977439369,1.0,2.0,-1.0,2.9615004935834155,2.622673434856176,-0.3388270587272393,0
8,12,18,-32,-28,-53,-1,-75,2.0,1.0,1.0,124.27199999999999,101.77777777777777,22.49422222222222,1.2210131004366813,2.0,2.0,0.0,1.6093729882837648,2.122270742358079,0.512897754074314,1
40,-22,45,10,40,17,1,130,1.0,1.0,0.0,52.5,31.6,20.9,1.6613924050632911,1.0,1.0,0.0,3.0476190476190474,7.594936708860759,4.547317661241712,1
20,85,44,-30,10,-14,-1,115,2.0,1.0,1.0,413.3142857142857,121.65714285714287,291.65714285714284,3.397369657116016,2.0,2.0,0.0,0.31453062353103833,1.3973696571160168,1.0828390335849785,1
8,47,58,-77,-8,-83,-1,-55,1.0,1.0,0.0,101.56,145.77777777777777,-44.21777777777777,0.6966768292682928,1.0,2.0,-1.0,1.9692792437967703,1.4817073170731707,-0.4875719267235996,0
28,16,6,56,16,38,1,160,1.0,1.0,0.0,113.0936170212766,71.7238095238095,41.36980749746709,1.57679322629585,1.0,1.0,0.0,0.8311698084810174,2.091355729650777,1.26018592116976,1
25,45,75,40,45,75,1,305,1.0,1.0,0.0,138.77142857142854,24.599999999999998,114.17142857142855,5.641114982578396,1.0,1.0,0.0,0.6485484867201978,5.691056910569106,5.042508423848908,1
-35,-57,-28,-37,7,-43,-1,-193,1.0,0.5,0.5,44.904761904761905,268.49142857142857,-223.58666666666667,0.16724840023269344,1.0,2.0,-1.0,3.3404029692470836,0.297961094794194,-3.0424418744528894,0
-3,-20,25,21,28,14,1,65,1.0,1.0,0.0,103.90666666666667,51.738461538461536,52.16820512820513,2.008306075924274,1.0,1.0,0.0,1.1548825869369947,2.2033898305084745,1.0485072435714797,1
-30,-15,-15,0,5,35,1,-20,1.0,1.0,0.0,75.6,150.84,-75.24000000000001,0.5011933174224343,1.0,1.0,0.0,1.0582010582010584,0.13259082471492972,-0.9256102334861287,0
21,17,30,-40,-15,-43,-1,-30,1.0,2.0,-1.0,55.800000000000004,105.73333333333332,-49.933333333333316,0.5277427490542246,1.0,2.0,-1.0,2.8315412186379927,1.891551071878941,-0.9399901467590517,0
-25,-25,15,-35,-65,-25,-1,-160,0.5,1.0,-0.5,64.8,155.53333333333333,-90.73333333333333,0.41663094727818256,2.0,1.0,1.0,2.469135802469136,0.7072438919845693,-1.7618919104845667,0
30,73,30,33,15,70,1,251,1.0,2.0,-1.0,98.03999999999999,68.03999999999999,30.0,1.4409171075837743,1.0,2.0,-1.0,1.0199918400652797,2.351557907113463,1.3315660670481835,1
-21,-103,-30,-20,30,-81,-1,-225,1.0,1.0,0.0,20.599999999999998,146.32,-125.72,0.14078731547293602,1.0,1.0,0.0,5.92233009708738,0.5467468562055768,-5.375583240881802,0
-30,-71,-23,59,35,59,1,29,1.0,0.5,0.5,191.20615384615385,70.44444444444444,120.76170940170941,2.71428294103373,2.0,1.0,1.0,1.0982910109104953,2.1293375394321767,1.0310465285216814,1
-10,-10,20,-65,30,-10,-1,-45,1.0,1.0,0.0,55.800000000000004,189.0285714285714,-133.2285714285714,0.2951934703748489,1.0,4.0,-3.0,3.0465949820788527,0.7935308343409916,-2.2530641477378612,0
-5,20,-15,-5,-45,15,1,-35,1.0,1.0,0.0,29.400000000000002,82.22222222222223,-52.82222222222222,0.3575675675675676,1.0,2.0,-1.0,3.401360544217687,1.0945945945945945,-2.3067659496230926,0
-4,2,22,-21,27,-15,-1,11,2.0,0.0,2.0,134.0,65.34857142857143,68.65142857142857,2.050542147604057,2.0,2.0,0.0,0.6567164179104478,1.224204267226303,0.5674878493158552,1
